decision_date,entry_date,exit_date,long_symbol,short_symbol,long_signal,short_signal,dispersion,dispersion_gate,eligible_count,median_quote_volume_long,median_quote_volume_short,long_entry,long_exit,short_entry,short_exit,gross_unit_return
2022-12-28,2022-12-29,2023-01-01,1000LUNCUSDT,CVXUSDT,-0.07187894073139967,-0.18900430706865978,0.040622573271612596,False,7,39367657.6897,4432075.1145,0.1472,0.1448,3.201,3.198,-0.015367140703312687
2022-12-31,2023-01-01,2023-01-04,LDOUSDT,INJUSDT,-0.1393057313324897,-0.24615384615384617,0.041639465379984274,False,7,11049241.394049998,8324751.4487,0.9524,1.201,1.274,1.305,0.2366919694573144
2023-01-03,2023-01-04,2023-01-07,LDOUSDT,SPELLUSDT,0.0863862505653552,-0.2125568431861522,0.0986048851845851,False,7,13918581.7007,5643995.26436955,1.201,1.5175,0.0005367,0.0005516,0.23576814054867334
2023-01-06,2023-01-07,2023-01-10,LDOUSDT,CVXUSDT,0.5105006469592914,-0.2005700958797616,0.22735049429206639,True,7,17832354.67905,4394985.169,1.5175,1.9414,3.085,3.387,0.18144799062263872
2023-01-09,2023-01-10,2023-01-13,LDOUSDT,INJUSDT,0.8968246213971665,-0.14612146722790142,0.3426108502133827,True,7,25260558.772749998,6048895.75145,1.9414,2.0511,1.42,1.528,-0.019550723523172886
2023-01-12,2023-01-13,2023-01-16,LDOUSDT,CVXUSDT,0.8200372703877896,-0.11975155279503114,0.3014930734584116,True,7,36299236.535500005,4743899.736,2.0511,2.222,3.542,4.409,-0.1614558174166698
2023-01-15,2023-01-16,2023-01-19,LDOUSDT,INJUSDT,1.19258089976322,0.17709815078236146,0.31923247695779544,True,7,103383202.28275,6048895.75145,2.222,1.9721,1.655,1.48,-0.006726065355780242
2023-01-18,2023-01-19,2023-01-22,LDOUSDT,INJUSDT,1.0773038441284886,0.13420245398773,0.33231676811301736,True,9,155899052.51865,6276361.26245,1.9721,2.3962,1.48,1.733,0.04410400081131782
2023-01-21,2023-01-22,2023-01-25,APTUSDT,INJUSDT,2.172718933793773,0.3047404063205419,0.6620764180373928,True,9,191911803.642415,7205354.2345,11.7594,12.3159,1.733,1.837,-0.01268769762768307
2023-01-24,2023-01-25,2023-01-28,APTUSDT,1000LUNCUSDT,2.444680613043965,0.17148760330578527,0.6908625932411655,True,9,839149564.53196,98371548.7283,12.3159,17.757,0.17,0.1726,0.42650063547695205
2023-01-27,2023-01-28,2023-01-31,APTUSDT,1000LUNCUSDT,4.498235075551152,0.17323369565217384,1.2339755053236483,True,9,1141327241.18272,89879665.82885,17.757,17.1906,0.1726,0.1646,0.01445266211663554
2023-01-30,2023-01-31,2023-02-03,APTUSDT,1000LUNCUSDT,3.9876690071374687,0.13526570048309172,1.0948678746681786,True,9,1618772446.7174149,75793152.54265001,17.1906,17.2178,0.1646,0.1694,-0.0275793438158487
2023-02-02,2023-02-03,2023-02-06,APTUSDT,1000LUNCUSDT,3.50990099009901,0.08595253367543298,0.9745122294590961,True,9,1810637354.281805,70122800.10895,17.2178,15.4316,0.1694,0.1814,-0.1745797295001662
2023-02-05,2023-02-06,2023-02-09,APTUSDT,1000LUNCUSDT,3.000259241976461,0.16217948717948705,0.8506550127200051,True,9,1810637354.281805,70122800.10895,15.4316,15.0866,0.1814,0.1809,-0.019600382988236964
2023-02-08,2023-02-09,2023-02-12,APTUSDT,1000LUNCUSDT,1.8960148961492687,0.06666666666666643,0.6512361527069653,True,9,1810637354.281805,70122800.10895,15.0866,13.877,0.1809,0.1679,-0.008314203129766384
2023-02-11,2023-02-12,2023-02-15,INJUSDT,1000LUNCUSDT,1.225278323510151,-0.0035629453681709222,0.44428784230547946,True,9,76876346.3919,63517537.850150004,3.398,3.488,0.1679,0.1697,0.015765501270585958
2023-02-14,2023-02-15,2023-02-18,APTUSDT,LUNA2USDT,0.8594295949644917,-0.0976757727206562,0.337756125332602,True,8,1538458241.13567,49016131.8679,14.741,14.735,1.8593,1.9008,-0.02272725605990711
2023-02-17,2023-02-18,2023-02-21,STGUSDT,LUNA2USDT,1.7460793357933584,0.024193113853117065,0.5447410456569073,True,8,86544057.80125,48153992.2634,1.1907,1.1327,1.9008,1.8676,-0.031244512395306012
2023-02-20,2023-02-21,2023-02-24,STGUSDT,LUNA2USDT,1.3225343448841502,-0.15613702096890825,0.42995532932313296,True,8,112558093.30835,45644995.0655,1.1327,1.0799,1.8676,1.7839,-0.0017974071774288225
2023-02-23,2023-02-24,2023-02-27,SPELLUSDT,LUNA2USDT,0.26218820861677994,-0.12876605302993305,0.16269940047344603,True,7,12018547.176919151,34532979.877,0.0008905,0.0008483,1.7839,1.7375,-0.02137868064970294
2023-02-26,2023-02-27,2023-03-02,LDOUSDT,APTUSDT,0.3035505430242271,-0.2885099481334227,0.18079821200622695,True,7,230724343.57099998,1127617518.89188,3.1204,3.0199,12.633,13.443,-0.09632519605549006
2023-03-01,2023-03-02,2023-03-05,LDOUSDT,APTUSDT,0.4590742172400464,-0.21799831302172712,0.20185084500152978,True,7,244755055.7814,954990838.603365,3.0199,2.5521,13.443,11.257,0.007706720505572862
2023-03-04,2023-03-05,2023-03-08,LDOUSDT,APTUSDT,0.12497244875468372,-0.34620366014438464,0.1368452254845442,True,7,265520060.0674,688112351.8555,2.5521,2.5507,11.257,11.12,0.011621637359562342
2023-03-07,2023-03-08,2023-03-11,LDOUSDT,LUNA2USDT,0.24578713427441023,-0.28293081882035986,0.1840102300728704,True,6,279100922.0825,25600656.564999998,2.5507,2.3041,1.4904,1.2984,0.0321451337250922
2023-03-10,2023-03-11,2023-03-14,LDOUSDT,APTUSDT,-0.10150522539385431,-0.2853213137573327,0.07052658094607445,False,4,289108432.54285,617100931.39302,2.3041,2.6714,10.782,12.309,0.01778655343694635
2023-03-13,2023-03-14,2023-03-17,LDOUSDT,APTUSDT,0.12841091492776902,-0.11305663640293995,0.08989172128117742,False,4,293268970.44474995,617100931.39302,2.6714,2.3896,12.309,12.342,-0.1081687243748245
2023-03-16,2023-03-17,2023-03-20,LDOUSDT,APTUSDT,-0.07001089663760895,-0.1628112068380707,0.04009645424687457,False,4,300016858.17069995,617100931.39302,2.3896,2.471,12.342,13.025,-0.021275212628026674
2023-03-19,2023-03-20,2023-03-23,QNTUSDT,LDOUSDT,-0.06617594511541502,-0.18446153338394,0.04505111025551641,False,4,11287660.433,295393550.37335,130.69,124.54,2.471,2.3666,-0.004807822156403629
2023-03-22,2023-03-23,2023-03-26,APTUSDT,QNTUSDT,-0.0777074542897328,-0.10977701543739271,0.016034780573829954,False,2,589720496.146865,11680888.850499999,13.114,11.58,124.54,121.58,-0.09320676174948794
2023-03-25,2023-03-26,2023-03-29,QNTUSDT,APTUSDT,-0.09571619812583676,-0.13870295998810056,0.0214933809311319,False,2,10805820.083,589720496.146865,121.58,121.2,11.58,11.259,0.024594693189072814
2023-03-28,2023-03-29,2023-04-01,QNTUSDT,APTUSDT,-0.07232511862850144,-0.10891245844546471,0.018293669908481636,False,2,10805820.083,589720496.146865,121.2,124.89,11.259,11.377,0.01996504006915467
2023-03-31,2023-04-01,2023-04-04,QNTUSDT,APTUSDT,-0.017155898323758523,-0.15368593319943458,0.06826501743783803,False,2,10412874.660999998,545044615.526525,124.89,123.25,11.377,11.333,-0.009264103892483555
2023-04-03,2023-04-04,2023-04-07,APTUSDT,QNTUSDT,0.006751354712623225,-0.015732311132406918,0.011241832922515071,False,2,518625473.488135,10223676.2215,11.333,11.454,123.25,121.15,0.027715324165064503
2023-04-06,2023-04-07,2023-04-10,APTUSDT,QNTUSDT,0.0299433504181279,-0.010212418300653558,0.02007788435939073,False,2,518625473.488135,9731960.954,11.454,11.064,121.15,121.43,-0.036360424922068146
2023-04-09,2023-04-10,2023-04-13,APTUSDT,QNTUSDT,0.026154702281580455,0.013604874384441912,0.006274913948569272,False,2,457093080.646545,8683960.9445,11.064,11.356,121.43,121.67,0.024415454327137764
2023-04-12,2023-04-13,2023-04-16,QNTUSDT,APTUSDT,-0.03689043698543382,-0.07742302380372079,0.020266293409143488,False,2,7380422.716,359232947.127835,121.67,119.02,11.356,12.571,-0.12877212375513925
2023-04-15,2023-04-16,2023-04-19,APTUSDT,QNTUSDT,0.01871809415768566,-0.03946731234866829,0.029092703253176977,False,2,318094883.98473,7127729.8295,12.571,12.731,119.02,118.24,0.01928122704309898
2023-04-18,2023-04-19,2023-04-22,FETUSDT,QNTUSDT,0.012395709177592362,-0.09550776765898827,0.05395173841829032,False,2,52595002.585999995,7127729.8295,0.4247,0.3331,118.24,107.7,-0.12654092692350227
2023-04-21,2023-04-22,2023-04-25,FXSUSDT,FETUSDT,0.026966010284710906,-0.12087622063869097,0.07392111546170094,False,2,23447280.98845,52595002.585999995,8.189,8.241,0.3331,0.3317,0.010552923742186637
2023-04-24,2023-04-25,2023-04-28,FXSUSDT,FETUSDT,0.06859439834024905,-0.08798460269452857,0.06689301294991615,False,3,23447280.98845,46796903.0395,8.241,8.396,0.3317,0.3437,-0.01736887157702527
2023-04-27,2023-04-28,2023-05-01,FXSUSDT,MAGICUSDT,0.039104071278307284,-0.13312330573668396,0.06924464174589705,False,4,24139045.77675,60125300.19788,8.396,7.644,1.1833,1.156,-0.06649538779457664
2023-04-30,2023-05-01,2023-05-04,HOOKUSDT,MAGICUSDT,0.04249448123620314,-0.1777382645803699,0.08395128988853598,False,4,47990646.46875,52654564.47557,1.889,1.868,1.156,1.1404,0.0023778165705293786
2023-05-03,2023-05-04,2023-05-07,HOOKUSDT,TUSDT,0.07418056354226565,-0.15309710576142832,0.07974220007119465,False,5,47990646.46875,9226526.602575,1.868,1.619,0.03132,0.03169,-0.14511118221522135
2023-05-06,2023-05-07,2023-05-10,RNDRUSDT,MAGICUSDT,0.592218137254902,-0.2415671641791045,0.2900826981714876,True,6,239999560.389575,43105955.14419,2.0789,1.7379,1.0162,0.8373,0.012018968216362058
2023-05-09,2023-05-10,2023-05-13,RNDRUSDT,MAGICUSDT,0.33174955935320716,-0.35772919064058306,0.19916111127865826,True,8,246419089.75163502,44864220.40063,1.7379,1.8175,0.8373,0.8683,0.008778638331979893
2023-05-12,2023-05-13,2023-05-16,RNDRUSDT,MAGICUSDT,0.13994479989963615,-0.3236485433868205,0.13841415068165586,True,8,246419089.75163502,47061951.69067,1.8175,1.7937,0.8683,0.8581,-0.0013478185725842584
2023-05-15,2023-05-16,2023-05-19,RNDRUSDT,MAGICUSDT,0.0715736647150198,-0.4337381203801479,0.13717486730872228,True,9,246419089.75163502,42451536.63695,1.7937,2.3911,0.8581,0.9037,0.27991392032182016
2023-05-18,2023-05-19,2023-05-22,RNDRUSDT,FETUSDT,0.17931136543014992,-0.4193548387096774,0.14987677552325465,True,12,253893770.986085,41138054.652150005,2.3911,2.4608,0.2467,0.2428,0.04495843821052614
2023-05-21,2023-05-22,2023-05-25,RNDRUSDT,FETUSDT,0.5103731892953598,-0.2710897628339839,0.19180389068124207,True,13,262259550.414785,41138054.652150005,2.4608,2.6337,0.2428,0.2315,0.11680206594927423
2023-05-24,2023-05-25,2023-05-28,RNDRUSDT,FETUSDT,0.48628668171557576,-0.30208019294543254,0.18334409934978152,True,16,285247417.28341997,41138054.652150005,2.6337,2.64,0.2315,0.255,-0.09911980705969992
2023-05-27,2023-05-28,2023-05-31,RNDRUSDT,HOOKUSDT,0.1289398280802294,-0.29916214884179404,0.10948651531492229,False,17,273015223.58779,25771893.752049997,2.64,2.5688,1.422,1.462,-0.055099092187699816
2023-05-30,2023-05-31,2023-06-03,RNDRUSDT,HOOKUSDT,0.07643312101910826,-0.2265749073583907,0.08801204436472461,False,18,252156105.79539,24923976.60335,2.5688,2.5696,1.462,1.496,-0.022944384492261438
2023-06-02,2023-06-03,2023-06-06,RNDRUSDT,STXUSDT,0.1282220173011901,-0.23685192092502794,0.1029405687645287,False,18,210561954.55681002,62645051.57275,2.5696,2.2762,0.6137,0.5436,4.3995944814190224e-05
2023-06-05,2023-06-06,2023-06-09,RNDRUSDT,TRUUSDT,0.0950067346546084,-0.2715840840840842,0.09571623005406418,False,20,207883764.021605,15837156.260650001,2.2762,2.2652,0.03881,0.04059,-0.05069708368375281
2023-06-08,2023-06-09,2023-06-12,RNDRUSDT,TUSDT,0.30348716768327777,-0.23555404486743714,0.12108683424868305,False,21,204173747.30726498,6537745.95748,2.2652,1.9548,0.02248,0.01842,0.04357513936692137
2023-06-11,2023-06-12,2023-06-15,RNDRUSDT,PERPUSDT,0.07566169592252248,-0.35459751829462305,0.10808385004863642,False,21,204173747.30726498,3673891.368415,1.9548,1.807,0.4057,0.4011,-0.06427033051978415
2023-06-14,2023-06-15,2023-06-18,RNDRUSDT,CFXUSDT,0.007247992863514741,-0.38488453463960803,0.10447336471322932,False,21,204173747.30726498,258641520.8132,1.807,2.0846,0.1759,0.1866,0.09279477541856851
2023-06-17,2023-06-18,2023-06-21,USDCUSDT,CFXUSDT,0.0009606340184520334,-0.3644414168937331,0.08552826004045364,False,21,3578464.22644,216333757.8758,1.0003,0.99954,0.1866,0.2177,-0.16742643873504626
2023-06-20,2023-06-21,2023-06-24,STXUSDT,LQTYUSDT,0.17274291973087164,-0.2956160664377545,0.1007913521001332,False,21,60258471.5609,14333473.74219,0.7493,0.7657,0.8821,0.9473,-0.05202742754137324
2023-06-23,2023-06-24,2023-06-27,STXUSDT,HIGHUSDT,0.2964092140921408,-0.3125643666323378,0.12974815417820904,True,23,67484108.55725,56216799.96675,0.7657,0.7327,1.336,1.286,-0.005672669288561472
2023-06-26,2023-06-27,2023-06-30,STXUSDT,HIGHUSDT,0.20708401976935753,-0.411522633744856,0.13111157849619146,True,23,98105035.98835,48339937.373050004,0.7327,0.6843,1.286,1.205,-0.0030710461594040117
2023-06-29,2023-06-30,2023-07-03,STXUSDT,IDUSDT,0.09382992327365725,-0.4330839567747299,0.12347976275232324,True,26,125945177.41215,52081631.082949996,0.6843,0.6985,0.2728,0.2808,-0.008574380652275115
2023-07-02,2023-07-03,2023-07-06,STXUSDT,HIGHUSDT,0.1378299120234605,-0.4055343511450382,0.1256420235818391,True,26,142359464.8439,41650554.9885,0.6985,0.6712,1.246,1.248,-0.04068888733137166
2023-07-05,2023-07-06,2023-07-09,STXUSDT,AMBUSDT,0.23454746136865356,-0.3084714548802946,0.11159941152622793,False,28,146605332.93414998,17268558.647715,0.6712,0.6436,0.00751,0.0068,0.053420231110208216
2023-07-08,2023-07-09,2023-07-12,GMXUSDT,AMBUSDT,0.08458390177353325,-0.28691099476439785,0.08734039694605412,False,28,10479143.1214,16111773.02994,55.65,55.54,0.0068,0.00665,0.02008218381692306
2023-07-11,2023-07-12,2023-07-15,FXSUSDT,AMBUSDT,0.2823289070480084,-0.1097724230254351,0.1050410782261581,False,28,17950251.02725,16243242.693385,6.276,6.583,0.00665,0.00748,-0.07589552274567879
2023-07-14,2023-07-15,2023-07-18,LQTYUSDT,HIGHUSDT,0.5645712937846445,-0.04061738424045491,0.14819912612895483,True,29,18059436.7344,30796544.7131,1.3268,1.1984,1.181,1.156,-0.07560569227827696
2023-07-17,2023-07-18,2023-07-21,LQTYUSDT,AMBUSDT,0.4148069429684731,-0.1146732429099876,0.12847762237841473,True,28,18753824.39437,13971289.194825001,1.1984,1.1035,0.00719,0.0069,-0.038855121617882626
2023-07-20,2023-07-21,2023-07-24,LQTYUSDT,STXUSDT,0.25110531685749904,-0.1693128752501668,0.12063938598897976,True,27,22108999.183125,108599192.0025,1.1035,1.0842,0.6228,0.6251,-0.021182804523122045
2023-07-23,2023-07-24,2023-07-27,RDNTUSDT,CFXUSDT,0.1831238779174147,-0.27172630751081406,0.1106320203705771,False,26,30720156.65935,174630983.69905,0.3295,0.3037,0.1853,0.1736,-0.015159602563861063
2023-07-26,2023-07-27,2023-07-30,XVSUSDT,AMBUSDT,0.14365226610124582,-0.23032407407407407,0.11370038536316103,False,25,6168860.8182500005,12486270.59544,4.314,4.47,0.00665,0.00689,7.110962385081798e-05
2023-07-29,2023-07-30,2023-08-02,LQTYUSDT,JOEUSDT,0.2578326782706346,-0.12835349815886377,0.10814733658079359,False,27,35952880.68519,9563254.839000002,1.1201,1.0754,0.3314,0.3266,-0.025423143905215717
2023-08-01,2023-08-02,2023-08-05,ASTRUSDT,PHBUSDT,0.23066516347237864,-0.22083819903983393,0.09165038194185365,False,28,7006116.699615,9563029.803100001,0.05458,0.05056,0.6005,0.5655,-0.015368590178759467
2023-08-04,2023-08-05,2023-08-08,ASTRUSDT,1000PEPEUSDT,0.1441502602398732,-0.30111434108527124,0.0978143401063306,False,29,8401271.793165,267643191.5604552,0.05056,0.05302,0.001154,0.001116,0.08158400609876482
2023-08-07,2023-08-08,2023-08-11,ASTRUSDT,1000PEPEUSDT,0.23526671325413462,-0.28077071787601493,0.10440291025290528,False,27,14149123.19825,258077894.96482152,0.05302,0.05358,0.001116,0.0012329,-0.09418705188682441
2023-08-10,2023-08-11,2023-08-14,ASTRUSDT,1000PEPEUSDT,0.2612994350282487,-0.17798813412439174,0.08736558836032358,False,29,17883798.662675,262078465.27022237,0.05358,0.05891,0.0012329,0.0013648,-0.007506117808832924
2023-08-13,2023-08-14,2023-08-17,ASTRUSDT,LQTYUSDT,0.32553430821147344,-0.252826775214835,0.11054891515019638,True,29,21831747.917365,35424107.672134995,0.05891,0.05569,0.9912,0.8771,0.06045334403624414
2023-08-16,2023-08-17,2023-08-20,CKBUSDT,GMXUSDT,0.023313316849169707,-0.29497424968922037,0.09287441703127741,False,26,3841211.5339155,15455006.24645,0.002897,0.002781,39.71,38.29,-0.004282167565036188
2023-08-19,2023-08-20,2023-08-23,USDCUSDT,BLURUSDT,0.00019009504752376394,-0.32910271546635184,0.0906985428280771,False,25,1960225.6146200001,13363683.68195,0.99969,0.99995,0.2273,0.2125,0.06537226716260924
2023-08-22,2023-08-23,2023-08-26,LEVERUSDT,BLURUSDT,0.10548172757475083,-0.3607099879663056,0.1065691810330057,False,23,6430854.698757499,12714723.6196,0.001331,0.001211,0.2125,0.2033,-0.0468636584611305
2023-08-25,2023-08-26,2023-08-29,LEVERUSDT,1000PEPEUSDT,0.043965517241379315,-0.3378885718576363,0.1108139938807433,True,22,11327939.15176,253956451.5380685,0.001211,0.001347,0.0008817,0.0008576,0.1396374412578658
2023-08-28,2023-08-29,2023-09-01,LEVERUSDT,1000PEPEUSDT,0.1196013289036546,-0.36296791443850274,0.1267979687812184,True,21,32850541.150725,285359968.1811686,0.001347,0.001319,0.0008576,0.0008033,0.04252929741603795
2023-08-31,2023-09-01,2023-09-04,AMBUSDT,1000PEPEUSDT,0.11289355322338834,-0.38307349665924284,0.12260799681866878,True,22,16278895.554715,285359968.1811686,0.007423,0.007676,0.0008033,0.0008023,0.03532811968090854
2023-09-03,2023-09-04,2023-09-07,AMBUSDT,BLURUSDT,0.22635782747603828,-0.3772374197906112,0.13688800713804505,True,21,19882045.619768,17987078.599,0.007676,0.008028,0.1845,0.1936,-0.0034652759242548292
2023-09-06,2023-09-07,2023-09-10,LEVERUSDT,BLURUSDT,0.2369747899159662,-0.33044982698961933,0.14172599457987933,True,20,61261364.622421,18870209.46385,0.001471,0.001416,0.1936,0.1869,-0.0027820929148104634
2023-09-09,2023-09-10,2023-09-13,AMBUSDT,1000PEPEUSDT,0.28434108527131774,-0.36282539939988645,0.15050971741758598,True,18,20798726.350505,234496947.80680695,0.008284,0.00757,0.0007857,0.0006714,0.0592851260216497
2023-09-12,2023-09-13,2023-09-16,AMBUSDT,1000PEPEUSDT,0.06022408963585435,-0.5080597889800704,0.1362383038491007,True,18,20798726.350505,220944148.9890617,0.00757,0.008534,0.0006714,0.0006838,0.10887591101855798
2023-09-15,2023-09-16,2023-09-19,AMBUSDT,1000PEPEUSDT,0.30106707317073167,-0.4130117586473264,0.1719269768870491,True,18,21102769.780865,190754724.42206934,0.008534,0.007985,0.0006838,0.0006263,0.01975800323986654
2023-09-18,2023-09-19,2023-09-22,KEYUSDT,1000PEPEUSDT,0.249050703596158,-0.4478138222849083,0.1747328653291575,True,18,10100731.390430499,156356072.6118245,0.00559,0.005441,0.0006263,0.0006114,-0.002864224880941957
2023-09-21,2023-09-22,2023-09-25,LEVERUSDT,1000PEPEUSDT,0.3215627347858754,-0.4297304858714912,0.18980464126586472,True,17,41692840.454116,131688174.61657125,0.001759,0.001861,0.0006114,0.0006759,-0.047508091012100406
2023-09-24,2023-09-25,2023-09-28,LEVERUSDT,1000PEPEUSDT,0.5375722543352599,-0.23361306418689043,0.20142308530803146,True,17,41692840.454116,131688174.61657125,0.001861,0.001914,0.0006759,0.0007353,-0.05940351070505323
2023-09-27,2023-09-28,2023-10-01,XVSUSDT,BLURUSDT,0.31175616835994213,-0.23462929475587702,0.15922433543811904,True,15,15375104.89095,12331871.524349999,4.521,4.713,0.1693,0.1787,-0.01305426027230272
2023-09-30,2023-10-01,2023-10-04,MAVUSDT,BLURUSDT,0.31235539102267484,-0.1316812439261419,0.12311873432382299,True,16,13122443.0357,11743721.83015,0.2835,0.2521,0.1787,0.1727,-0.0771825520193361
2023-10-03,2023-10-04,2023-10-07,XVSUSDT,NMRUSDT,0.4127338732197712,-0.3498196805770222,0.14811391841511204,True,16,17166493.80155,14224701.215,5.059,5.129,12.61,12.68,0.008285576744768486
2023-10-06,2023-10-07,2023-10-10,XVSUSDT,NMRUSDT,0.3833288373347721,-0.1384928716904278,0.12469544633346653,True,15,17961492.1734,12221047.3865,5.129,5.137,12.68,12.42,0.02206449009867184
2023-10-09,2023-10-10,2023-10-13,XVSUSDT,XVGUSDT,0.16989296287861522,-0.16228070175438603,0.08930946287424928,False,15,17534614.500299998,7791646.8278805,5.137,4.478,0.003246,0.003243,-0.1273607768222783
2023-10-12,2023-10-13,2023-10-16,COMBOUSDT,MDTUSDT,0.127719580983078,-0.09740978525570065,0.06714461559180568,False,14,6346163.64278,9775961.453445,0.5597,0.5408,0.04078,0.04147,-0.05068814890061901
2023-10-15,2023-10-16,2023-10-19,1000FLOKIUSDT,MDTUSDT,0.12096774193548399,-0.12083951664193338,0.060391760855544784,False,14,7435889.152615,8676552.468759999,0.01807,0.01836,0.04147,0.03822,0.09441860545805003
2023-10-18,2023-10-19,2023-10-22,1000FLOKIUSDT,SUIUSDT,0.16793893129770998,-0.14614525139664802,0.10596526561367635,False,14,8913134.249205,81853749.8463,0.01836,0.0239,0.3821,0.3905,0.2797591455087951
2023-10-21,2023-10-22,2023-10-25,1000FLOKIUSDT,SUIUSDT,0.5489306545690216,-0.11209640745793548,0.15833212827539697,True,14,12124205.568094999,94472424.76315999,0.0239,0.02566,0.3905,0.4344,-0.038779807027788715
2023-10-24,2023-10-25,2023-10-28,1000FLOKIUSDT,MDTUSDT,0.655907036797934,-0.016998434354730363,0.17294295836001755,True,15,15362563.150835,6257477.46093,0.02566,0.03442,0.04395,0.04522,0.31249090007865155
2023-10-27,2023-10-28,2023-10-31,1000FLOKIUSDT,MAVUSDT,1.2007672634271098,-0.07523770152955767,0.3041858086785947,True,17,25015325.564774998,12720025.91475,0.03442,0.03597,0.2236,0.2414,-0.034574481907698074
2023-10-30,2023-10-31,2023-11-03,1000FLOKIUSDT,MAVUSDT,0.9495934959349592,-0.14880112834978843,0.25340908423209646,True,16,34716043.241840005,12561892.6881,0.03597,0.03083,0.2414,0.2269,-0.08283057846004871
2023-11-02,2023-11-03,2023-11-06,1000FLOKIUSDT,MAVUSDT,0.739841986455982,-0.09956366521221727,0.23885779056781822,True,13,42317327.29592,12561892.6881,0.03083,0.03104,0.2269,0.2359,-0.032853503488829094
2023-11-05,2023-11-06,2023-11-09,AGLDUSDT,MAVUSDT,0.4140073899899226,-0.007154882154882136,0.12380778016714189,True,13,15442910.4976,11172038.2446,0.8421,0.8273,0.2359,0.251,-0.08158528364689521
2023-11-08,2023-11-09,2023-11-12,YGGUSDT,KEYUSDT,0.6633790737564325,0.09723275208491278,0.1576839452857952,True,13,34904685.01755001,6932246.6221515,0.388,0.4152,0.005789,0.006188,0.001179271743601884
2023-11-11,2023-11-12,2023-11-15,BNTUSDT,MDTUSDT,1.27710843373494,0.19524159921510909,0.2993380865930015,True,14,38167538.96515,8322183.958079999,1.1529,0.7943,0.04873,0.04764,-0.28867356984146386
2023-11-14,2023-11-15,2023-11-18,YGGUSDT,KEYUSDT,0.705223880597015,0.03708487084870837,0.19797282654666343,True,14,35773193.07055,11383702.9706635,0.4114,0.3847,0.005621,0.005547,-0.05173542302690337
2023-11-17,2023-11-18,2023-11-21,YGGUSDT,KEYUSDT,0.7363431151241535,-0.03864818024263439,0.1822881203276657,True,15,41644171.29025,10451685.4653845,0.3847,0.3853,0.005547,0.005476,0.014359368431283381
2023-11-20,2023-11-21,2023-11-24,YGGUSDT,KEYUSDT,0.6835664335664335,-0.0948603536605519,0.19531776321732014,True,16,41753637.065799996,8534364.7713995,0.3853,0.3541,0.005476,0.005253,-0.040252707375903696
2023-11-23,2023-11-24,2023-11-27,SEIUSDT,AGLDUSDT,0.8181818181818183,-0.16687860706250612,0.23572549583263017,True,15,52453076.809149995,23157600.1954,0.1999,0.2286,0.8519,0.9255,0.05717666909520025
2023-11-26,2023-11-27,2023-11-30,SEIUSDT,XVGUSDT,1.1514581373471304,-0.0389125799573562,0.27976362336997046,True,15,53462332.72765,7840610.936734499,0.2286,0.2534,0.003606,0.003514,0.13399947302760185
2023-11-29,2023-11-30,2023-12-03,SEIUSDT,XVGUSDT,1.2317180616740089,-0.11371659102370146,0.3081821043212408,True,15,70117801.5007,7734618.805116501,0.2534,0.2707,0.003514,0.003593,0.04579000493684293
2023-12-02,2023-12-03,2023-12-06,SEIUSDT,XVGUSDT,1.446654611211573,-0.045671800318640376,0.35983952013320775,True,14,181997381.04665,6895664.847171,0.2707,0.3096,0.003593,0.00382,0.08052311214259222
2023-12-05,2023-12-06,2023-12-09,SEIUSDT,XVGUSDT,1.6371379897785348,-0.025523226135783394,0.37734138613949253,True,14,206383316.93365002,6616986.1682130005,0.3096,0.2821,0.00382,0.003978,-0.13018554595018716
2023-12-08,2023-12-09,2023-12-12,SEIUSDT,XVGUSDT,1.2152395915161036,-0.04581434396737827,0.29424155936998453,True,14,208560363.83429998,6165179.137121,0.2821,0.2397,0.003978,0.0036,-0.055278687157245154
2023-12-11,2023-12-12,2023-12-15,SEIUSDT,BNTUSDT,0.8042168674698795,-0.3719316506201753,0.2600612775604632,True,14,208560363.83429998,17532600.19475,0.2397,0.2579,0.7241,0.7537,0.035049911915742804
2023-12-14,2023-12-15,2023-12-18,SEIUSDT,CYBERUSDT,0.7000659195781147,-0.09675218340611358,0.19398082744696216,True,14,199964754.0925,39930155.46175,0.2579,0.2331,6.618,6.146,-0.024840662153612802
2023-12-17,2023-12-18,2023-12-21,WLDUSDT,BNTUSDT,1.109613071371291,-0.07357728870946734,0.3034123578470202,True,15,176843809.3756,14956079.95455,4.2082,3.4979,0.7113,0.7149,-0.17385066183271225
2023-12-20,2023-12-21,2023-12-24,SEIUSDT,ARKUSDT,1.3555284056200363,-0.39226379201014583,0.4138077631418668,True,15,228741606.70545,36105186.284549996,0.3856,0.3739,0.9584,1.0416,-0.11715367590520864
2023-12-23,2023-12-24,2023-12-27,SEIUSDT,ARKUSDT,0.8699999999999999,-0.32147511076361734,0.2855279692947751,True,16,237681293.39735,29392934.21655,0.3739,0.5035,1.0416,0.9746,0.4109408591879753
2023-12-26,2023-12-27,2023-12-30,SEIUSDT,ARKUSDT,1.20201136860516,-0.26652115008279387,0.36659417916450865,True,17,247919545.3426,23961219.6718,0.5035,0.5515,0.9746,0.941,0.12980835363210663
2023-12-29,2023-12-30,2024-01-02,SEIUSDT,ARKUSDT,1.177260165811291,-0.11769670824345879,0.3199931895566657,True,16,258685238.1908,18747276.71585,0.5515,0.7101,0.941,0.9691,0.257717480005742
